timestamp,simulation_time,total_vehicles,average_waiting_time,total_queue_length,north_vehicles,south_vehicles,east_vehicles,west_vehicles,north_pressure,south_pressure,east_pressure,west_pressure,current_phase,controller_mode,emergency_active
1770695178.8700116,651.9,74,10.41081081081081,27,23,7,18,26,79.05000000000001,7.1,38.89,26.0,6,fixed,False
1770695178.8897057,652.9,74,10.779729729729729,28,23,7,18,26,80.58,7.2,39.989999999999995,26.0,6,fixed,False
1770695178.9089675,653.9,73,11.310958904109588,28,23,7,18,25,82.18,7.3,41.09,25.0,6,fixed,False
1770695178.9316845,654.9,71,12.033802816901408,29,23,7,18,23,83.85,7.4,42.19,23.0,6,fixed,False
1770695178.95914,655.9,69,12.802898550724638,29,23,7,19,20,85.55000000000001,7.5,44.29,20.0,6,fixed,False
1770695178.980943,656.9,69,13.223188405797101,29,23,7,19,20,87.25,7.6,45.39,20.0,6,fixed,False
1770695179.0022748,657.9,67,14.071641791044776,31,24,7,19,17,89.99,7.8,46.489999999999995,17.0,6,fixed,False
1770695179.0219119,658.9,66,14.76060606060606,32,24,8,19,15,91.79,9.0,47.629999999999995,15.0,6,fixed,False
1770695179.0358963,659.9,66,15.245454545454544,32,24,8,19,15,93.59,9.2,48.83,15.0,6,fixed,False
1770695179.0506837,660.9,66,15.730303030303027,32,24,9,20,13,95.39,10.4,51.03,13.0,6,fixed,False
1770695179.064654,661.9,65,16.46461538461538,32,24,9,20,12,97.18999999999998,10.6,52.23,12.0,6,fixed,False
1770695179.085531,662.9,64,17.221874999999997,32,24,9,21,10,98.99,10.8,54.43,10.0,6,fixed,False
1770695179.1022694,663.9,63,18.014285714285712,33,24,9,21,9,100.78999999999999,11.07,55.629999999999995,9.0,6,fixed,False
1770695179.1220083,664.9,62,18.837096774193547,33,24,9,22,7,102.58999999999999,11.370000000000001,57.83,7.0,6,fixed,False
1770695179.1488304,665.9,62,19.369354838709675,33,24,9,22,7,104.38999999999999,11.67,59.029999999999994,7.0,6,fixed,False
1770695179.1586118,666.9,61,20.231147540983606,34,25,9,22,5,107.19,11.97,60.25,5.0,6,fixed,False
1770695179.1757016,667.9,62,20.45806451612903,35,25,9,22,6,108.99,12.27,61.58,6.0,6,fixed,False
1770695179.1892757,668.9,65,20.061538461538458,36,25,10,22,8,110.78999999999999,13.63,62.98,8.0,6,fixed,False
1770695179.2115614,669.9,66,20.334848484848482,39,25,10,23,8,112.68,14.030000000000001,65.5,8.0,6,fixed,False
1770695179.2437005,670.9,66,20.925757575757576,39,25,10,23,8,114.58,14.43,67.1,8.0,6,fixed,False
1770695179.2629066,671.9,66,21.53181818181818,40,25,10,23,8,116.48,14.93,68.7,8.0,6,fixed,False
1770695179.280608,672.9,66,22.15,41,27,10,23,6,120.38,15.43,70.38,6.0,6,fixed,False
1770695179.298642,673.9,66,22.77121212121212,41,27,10,23,6,122.28,15.93,72.08,6.0,6,fixed,False
1770695179.3088734,674.9,65,23.75230769230769,41,27,10,23,5,124.18,16.43,73.78,5.0,6,fixed,False
1770695179.3271208,675.9,69,22.969565217391303,41,28,10,24,7,127.08,16.93,76.47999999999999,7.0,6,fixed,False
1770695179.3364575,676.9,70,23.227142857142855,41,28,10,25,7,128.98000000000002,17.43,79.18,7.0,7,fixed,False
1770695179.344639,677.9,70,23.825714285714284,43,28,10,25,7,130.97000000000003,17.93,80.88,7.0,7,fixed,False
1770695179.3563113,678.9,71,24.099999999999998,44,28,11,25,7,133.07,19.46,82.58,7.0,7,fixed,False
1770695179.3674846,679.9,71,24.719718309859154,44,28,11,25,7,135.17000000000002,20.060000000000002,84.28,7.0,7,fixed,False
1770695179.3946192,680.9,69,15.671014492753619,36,25,11,26,7,62.48,20.66,86.97999999999999,7.01,0,fixed,False
1770695179.417609,681.9,69,12.134782608695652,31,25,11,26,7,35.68,21.259999999999998,88.68,7.11,0,fixed,False
1770695179.4377117,682.9,70,10.797142857142857,25,25,11,26,8,25.13,21.86,90.38,8.21,0,fixed,False
1770695179.4531348,683.9,67,11.626865671641792,26,22,11,26,8,22.0,22.5,92.09,8.31,0,fixed,False
1770695179.4587624,684.9,70,11.5,26,23,12,27,8,23.0,24.200000000000003,94.89,8.41,0,fixed,False
1770695179.480579,685.9,67,12.41641791044776,27,20,12,27,8,20.0,24.9,96.78,8.51,0,fixed,False
1770695179.4936705,686.9,66,13.013636363636364,27,19,12,27,8,19.0,25.6,98.67999999999999,8.61,0,fixed,False
1770695179.5085752,687.9,65,13.62923076923077,27,18,12,27,8,18.0,26.3,100.58,8.71,0,fixed,False
1770695179.5193794,688.9,62,14.72741935483871,28,15,12,27,8,15.0,27.0,102.5,8.81,0,fixed,False
1770695179.5348568,689.9,62,15.179032258064519,28,14,13,27,8,14.0,28.700000000000003,104.50000000000001,8.91,0,fixed,False
1770695179.553631,690.9,63,15.396825396825399,29,13,14,27,9,13.0,30.400000000000002,106.50000000000001,10.1,0,fixed,False
1770695179.5667534,691.9,62,16.11451612903226,30,11,14,28,9,11.0,31.11,109.50000000000001,10.3,0,fixed,False
1770695179.5763583,692.9,61,16.87704918032787,31,9,14,29,9,9.0,31.91,112.54000000000002,10.5,0,fixed,False
1770695179.5866055,693.9,60,17.69,32,8,14,29,9,8.0,32.8,114.64000000000001,10.7,0,fixed,False
1770695179.5971377,694.9,61,17.92950819672131,33,8,14,29,10,8.0,33.7,116.77000000000001,11.9,0,fixed,False
1770695179.6116312,695.9,59,19.096610169491527,33,6,14,29,10,6.0,34.6,118.97000000000001,12.1,0,fixed,False
1770695179.6247926,696.9,61,19.011475409836066,33,8,14,29,10,8.0,35.5,121.17000000000002,12.3,0,fixed,False
1770695179.64488,697.9,61,19.56393442622951,34,6,14,29,12,6.0,36.400000000000006,123.37,14.57,0,fixed,False
1770695179.6589887,698.9,62,19.796774193548387,34,6,14,30,12,6.0,37.3,126.57000000000001,14.870000000000001,0,fixed,False
1770695179.680345,699.9,63,20.05238095238095,36,6,15,30,12,6.0,39.2,128.87,15.26,0,fixed,False
1770695179.704366,700.9,63,20.623809523809523,36,5,15,31,12,5.0,40.1,132.17000000000002,15.66,0,fixed,False
1770695179.724666,701.9,63,21.195238095238093,36,5,15,31,12,5.0,41.0,134.47000000000003,16.060000000000002,0,fixed,False
1770695179.7446039,702.9,64,21.456249999999997,38,6,15,31,12,6.0,42.0,136.86,16.46,0,fixed,False
1770695179.7588446,703.9,64,22.049999999999997,38,6,15,31,12,6.0,43.0,139.26,16.86,0,fixed,False
1770695179.771801,704.9,63,23.004761904761903,39,5,15,31,12,5.0,44.0,141.66,17.27,0,fixed,False
1770695179.7917795,705.9,65,22.90153846153846,41,5,15,32,13,5.0,45.0,145.06,18.8,0,fixed,False
1770695179.802147,706.9,65,23.53230769230769,41,5,15,32,13,5.0,46.0,147.45999999999998,19.5,0,fixed,False
1770695179.8128915,707.9,65,24.176923076923078,42,5,15,32,13,5.0,47.0,149.95,20.2,0,fixed,False
1770695179.8315244,708.9,65,24.836923076923078,43,5,15,32,13,5.0,48.089999999999996,152.45,20.9,0,fixed,False
1770695179.848759,709.9,66,25.12575757575758,44,5,16,32,13,5.0,50.19,155.04000000000002,21.6,0,fixed,False
1770695179.8780766,710.9,66,25.801515151515154,45,5,16,32,13,5.0,51.290000000000006,157.7,22.3,1,fixed,False
1770695179.8926961,711.9,67,26.091044776119404,46,6,16,32,13,6.0,52.39000000000001,160.4,23.020000000000003,1,fixed,False
1770695179.908864,712.9,69,26.001449275362322,46,6,16,33,14,6.0,53.49,164.1,24.82,1,fixed,False
1770695179.9301417,713.9,69,26.669565217391305,47,6,16,33,14,6.01,54.59,166.8,25.62,1,fixed,False
1770695179.945266,714.9,67,17.84328358208955,39,6,16,31,14,6.11,55.690000000000005,98.33,26.42,2,fixed,False
1770695179.9586852,715.9,66,13.146969696969698,33,6,16,30,14,6.21,56.790000000000006,62.550000000000004,27.22,2,fixed,False
1770695179.9779932,716.9,66,10.151515151515152,27,6,16,30,14,6.3100000000000005,57.89000000000001,40.78,28.02,2,fixed,False
1770695179.9891818,717.9,64,9.7890625,25,6,16,28,14,6.41,59.09,32.33,28.82,2,fixed,False
1770695180.0032952,718.9,64,9.440625,21,6,16,28,14,6.51,60.29,28.0,29.619999999999997,2,fixed,False
1770695180.014928,719.9,62,10.083870967741936,21,6,16,26,14,6.61,61.49,26.0,30.419999999999998,2,fixed,False
1770695180.0497744,720.9,73,8.864383561643834,22,9,20,27,17,9.71,66.78,27.0,34.22,2,fixed,False
1770695180.0693452,721.9,75,8.921333333333331,22,10,20,27,18,10.81,68.08,27.0,36.019999999999996,2,fixed,False
1770695180.0899034,722.9,73,9.473972602739725,23,10,20,25,18,10.91,69.38,25.0,36.870000000000005,2,fixed,False
1770695180.1117284,723.9,71,10.070422535211268,24,10,20,23,18,11.01,70.72,23.0,37.769999999999996,2,fixed,False
1770695180.1261096,724.9,70,10.557142857142857,24,10,20,22,18,11.11,72.12,22.0,38.67,2,fixed,False
1770695180.1390028,725.9,68,11.226470588235292,25,10,20,20,18,11.25,73.52,20.0,39.57,2,fixed,False
1770695180.153109,726.9,67,11.776119402985074,27,10,20,19,18,11.5,74.91999999999999,19.0,40.480000000000004,2,fixed,False
1770695180.1684153,727.9,66,12.375757575757575,29,10,20,17,19,11.8,76.34,17.0,42.540000000000006,2,fixed,False
1770695180.185584,728.9,65,13.012307692307692,29,10,20,16,19,12.1,77.84,16.0,43.64,2,fixed,False
1770695180.2067003,729.9,64,13.66875,29,11,20,14,19,13.4,79.34,14.0,44.739999999999995,2,fixed,False
1770695180.239405,730.9,63,14.363492063492064,31,11,21,12,19,13.79,81.84,12.0,45.86,2,fixed,False
1770695180.2548378,731.9,62,15.095161290322581,31,11,21,11,19,14.19,83.34,11.0,47.06,2,fixed,False
1770695180.2720647,732.9,60,16.115,31,11,21,9,19,14.59,84.84,9.0,48.260000000000005,2,fixed,False
1770695180.280638,733.9,59,16.928813559322034,32,11,21,8,19,14.99,86.34,8.0,49.55,2,fixed,False
1770695180.2933173,734.9,59,17.471186440677965,32,11,21,8,19,15.39,87.84,8.0,50.85,2,fixed,False
1770695180.3221014,735.9,59,18.022033898305082,33,11,21,7,20,15.84,89.34,7.0,53.15,2,fixed,False
1770695180.3374896,736.9,59,18.58135593220339,33,11,21,7,20,16.34,90.84,7.0,54.45,2,fixed,False
1770695180.3551848,737.9,59,19.140677966101695,33,11,21,7,20,16.84,92.34,7.0,55.75,2,fixed,False
1770695180.3747823,738.9,60,19.371666666666666,33,12,21,7,20,18.34,93.84,7.0,57.050000000000004,2,fixed,False
1770695180.3890953,739.9,60,19.926666666666666,34,12,21,7,20,18.84,95.37,7.0,58.35,2,fixed,False
1770695180.4119792,740.9,62,19.83225806451613,34,12,22,8,20,19.34,97.97000000000001,8.0,59.650000000000006,2,fixed,False
1770695180.4247231,741.9,63,20.071428571428573,35,12,22,9,20,19.93,99.57000000000001,9.0,60.95,2,fixed,False
1770695180.4358082,742.9,65,19.99230769230769,35,12,22,9,22,20.53,101.17000000000002,9.0,64.25,2,fixed,False
1770695180.4532683,743.9,64,20.859375,36,12,22,8,22,21.130000000000003,102.77000000000001,8.0,65.6,2,fixed,False
1770695180.4720297,744.9,66,20.772727272727273,36,14,22,8,22,23.730000000000004,104.37,8.0,67.0,3,fixed,False
1770695180.4969418,745.9,67,21.0,36,14,22,8,23,24.330000000000002,105.97000000000001,8.0,69.4,3,fixed,False
1770695180.514574,746.9,67,21.550746268656717,37,14,22,8,23,24.93,107.57000000000001,8.0,70.89,3,fixed,False
1770695180.5307405,747.9,69,21.465217391304346,38,15,22,9,23,26.53,109.19,9.0,72.39,3,fixed,False
1770695180.5446436,748.9,67,12.65820895522388,31,15,19,10,23,27.230000000000004,40.69,10.0,73.89,4,fixed,False
1770695180.555259,749.9,67,10.274626865671642,27,15,19,10,23,27.93,22.4,10.0,75.51,4,fixed,False
1770695180.580686,750.9,70,9.691428571428572,24,15,21,10,24,28.630000000000003,21.0,10.0,78.21000000000001,4,fixed,False
1770695180.594598,751.9,68,10.363235294117647,27,15,19,10,24,29.479999999999997,19.0,10.08,79.91,4,fixed,False
1770695180.608632,752.9,67,10.947761194029852,29,15,18,10,24,30.38,18.0,10.36,81.61000000000001,4,fixed,False
1770695180.6199667,753.9,65,11.73076923076923,29,15,16,10,24,31.279999999999998,16.0,10.66,83.31,4,fixed,False
1770695180.6297038,754.9,65,12.186153846153847,30,15,16,10,24,32.18,16.0,10.96,85.07000000000001,4,fixed,False
1770695180.6459517,755.9,62,13.259677419354839,30,15,13,10,24,33.08,13.0,11.26,86.87,4,fixed,False
1770695180.656038,756.9,63,13.541269841269841,31,16,12,11,24,35.08,12.0,12.56,88.67,4,fixed,False
1770695180.664836,757.9,63,14.038095238095238,32,16,11,11,25,36.08,11.0,12.86,91.5,4,fixed,False
1770695180.6749406,758.9,62,14.783870967741937,34,16,10,11,25,37.09,10.0,13.17,93.4,4,fixed,False
1770695180.6864803,759.9,59,16.11694915254237,35,16,7,11,25,38.19,7.0,13.600000000000001,95.3,4,fixed,False
1770695180.7092602,760.9,60,16.43166666666667,35,16,7,12,25,39.290000000000006,7.0,15.100000000000001,97.2,4,fixed,False
1770695180.7226527,761.9,59,17.303389830508475,35,16,6,12,25,40.39,6.0,15.6,99.10000000000001,4,fixed,False
1770695180.7393334,762.9,59,17.896610169491527,35,16,6,12,25,41.49,6.0,16.1,101.0,4,fixed,False
1770695180.7631168,763.9,59,18.491525423728813,36,16,5,13,25,42.59,5.0,17.6,102.91000000000001,4,fixed,False
1770695180.7806525,764.9,59,19.10169491525424,36,16,5,13,25,43.69,5.0,18.1,104.91,4,fixed,False
1770695180.8123603,765.9,63,18.46031746031746,36,17,5,14,27,45.79,5.0,19.6,108.91,4,fixed,False
1770695180.8306909,766.9,63,19.03174603174603,36,17,5,14,27,46.89,5.0,20.1,110.91,4,fixed,False
1770695180.8391693,767.9,63,19.61428571428571,37,17,5,14,27,48.06,5.0,20.6,112.91,4,fixed,False
1770695180.8513932,768.9,65,19.58,37,19,5,14,27,51.260000000000005,5.0,21.1,114.91,4,fixed,False
1770695180.8592405,769.9,65,20.16461538461538,38,19,5,14,27,52.46,5.0,21.7,116.91,4,fixed,False
1770695180.8751798,770.9,66,20.437878787878788,39,19,5,15,27,53.66,5.0,23.3,118.93,4,fixed,False
1770695180.891291,771.9,68,20.410294117647055,39,19,5,15,29,54.86,5.0,23.9,123.03,4,fixed,False
1770695180.9085147,772.9,69,20.692753623188405,40,19,5,15,30,56.059999999999995,5.0,24.5,126.22000000000001,4,fixed,False
1770695180.9246864,773.9,69,21.294202898550726,42,19,5,15,30,57.26,5.0,25.200000000000003,128.47000000000003,4,fixed,False
1770695180.9431837,774.9,70,21.59,42,20,5,15,30,59.46,5.0,25.9,130.77,4,fixed,False
1770695180.9762511,775.9,71,21.88309859154929,43,20,5,16,30,60.699999999999996,5.0,27.6,133.07,4,fixed,False
1770695180.993522,776.9,70,22.81,43,20,4,16,30,62.0,4.0,28.3,135.37,4,fixed,False
1770695181.0094955,777.9,71,23.102816901408445,44,20,4,17,30,63.36,4.0,30.0,137.67,4,fixed,False
1770695181.02161,778.9,70,24.07714285714286,46,20,3,17,30,64.75999999999999,3.0,30.79,139.99,5,fixed,False
1770695181.0357676,779.9,70,24.75,48,20,3,17,30,66.23,3.0,31.630000000000003,142.39000000000001,5,fixed,False
1770695181.0565028,780.9,73,24.39041095890411,48,20,4,18,31,67.73,4.0,33.53,145.79000000000002,5,fixed,False
1770695181.0694363,781.9,74,24.70945945945946,48,20,5,18,31,69.23,5.0,34.43000000000001,148.19,5,fixed,False
1770695181.0770214,782.9,71,16.166197183098593,39,20,5,18,28,70.73,5.0,35.33,74.72,6,fixed,False
1770695181.0890937,783.9,72,12.426388888888889,34,21,5,18,28,73.22999999999999,5.0,36.269999999999996,46.97,6,fixed,False
1770695181.0986154,784.9,73,10.613698630136986,29,21,5,19,28,74.72999999999999,5.0,38.269999999999996,32.48,6,fixed,False
1770695181.121978,785.9,70,10.897142857142857,27,21,5,19,25,76.28999999999999,5.0,39.269999999999996,25.72,6,fixed,False
1770695181.1344056,786.9,70,11.165714285714287,26,21,5,19,25,77.89000000000001,5.0,40.269999999999996,25.0,6,fixed,False
1770695181.144671,787.9,70,11.53714285714286,26,21,5,19,25,79.49000000000001,5.0,41.269999999999996,25.0,6,fixed,False
1770695181.161667,788.9,67,12.44179104477612,26,21,5,19,22,81.09,5.0,42.269999999999996,22.0,6,fixed,False
1770695181.1775753,789.9,67,12.834328358208957,28,21,5,19,22,82.69000000000001,5.01,43.290000000000006,22.0,6,fixed,False
1770695181.198898,790.9,65,13.670769230769233,29,21,5,19,20,84.29000000000002,5.11,44.46,20.0,6,fixed,False
1770695181.2203064,791.9,62,14.808064516129035,30,21,5,19,17,85.89000000000001,5.21,45.71000000000001,17.0,6,fixed,False
1770695181.2396324,792.9,68,13.942647058823532,30,24,7,20,17,90.49000000000001,7.3100000000000005,48.010000000000005,17.0,6,fixed,False
1770695181.264726,793.9,66,14.821212121212124,31,25,7,20,14,93.09000000000002,7.42,49.31,14.0,6,fixed,False
1770695181.284526,794.9,64,15.779687500000001,32,25,7,20,12,94.76,7.62,50.61,12.0,6,fixed,False
1770695181.298709,795.9,64,16.2796875,32,25,7,20,12,96.46000000000001,7.82,51.910000000000004,12.0,6,fixed,False
1770695181.3144128,796.9,62,17.320967741935487,32,25,7,20,10,98.16000000000001,8.02,53.21,10.0,6,fixed,False
1770695181.3297207,797.9,63,17.573015873015873,34,25,7,20,11,99.92,8.28,54.510000000000005,11.0,6,fixed,False
1770695181.3448339,798.9,61,18.70655737704918,34,25,7,20,9,101.72000000000001,8.58,55.81,9.0,6,fixed,False
